timestamp,store_id,product_id,sales,demand_proxy,stock_on_hand,is_stockout,temperature,price,competitor_price,is_promo,hour,day_of_week,month,date,year,quarter,week,weekday_name,month_name,price_diff,stockout_label,promo_label
2026-03-29 19:00:00,1,101,0,2.5,0,1,11.54686168979955,40.0,37.885226968010514,0,19,6,3,20260329,2026,1,13,Sunday,March,2.114773031989486,Stock-out,No promo
2026-03-29 20:00:00,1,101,0,2.5,0,1,5.1623920995125365,40.0,47.64277597282368,0,20,6,3,20260329,2026,1,13,Sunday,March,-7.642775972823678,Stock-out,No promo
2026-03-29 21:00:00,1,101,0,2.5,0,1,6.79216543322404,40.0,46.01106088403669,0,21,6,3,20260329,2026,1,13,Sunday,March,-6.011060884036688,Stock-out,No promo
2026-03-29 22:00:00,1,101,0,2.5,0,1,8.33584834906869,40.0,39.11891003078741,0,22,6,3,20260329,2026,1,13,Sunday,March,0.8810899692125886,Stock-out,No promo
2026-03-29 23:00:00,1,101,0,2.5,0,1,5.395671945681284,40.0,43.79816080664469,0,23,6,3,20260329,2026,1,13,Sunday,March,-3.798160806644688,Stock-out,No promo
2026-03-30 00:00:00,1,101,0,2.5,0,1,8.346248388728887,40.0,40.0,0,0,0,3,20260330,2026,1,14,Monday,March,0.0,Stock-out,No promo
2026-03-30 01:00:00,1,101,0,2.5,0,1,8.508048048644103,38.0,41.97775041298652,0,1,0,3,20260330,2026,1,14,Monday,March,-3.9777504129865235,Stock-out,No promo
2026-03-30 02:00:00,1,101,0,2.5,0,1,7.149869909797103,40.0,43.31348172324351,0,2,0,3,20260330,2026,1,14,Monday,March,-3.3134817232435125,Stock-out,No promo
2026-03-30 03:00:00,1,101,0,2.5,0,1,9.13939137575037,40.0,40.0,0,3,0,3,20260330,2026,1,14,Monday,March,0.0,Stock-out,No promo
2026-03-30 04:00:00,1,101,2,2.0,60,0,6.332976028790561,40.0,40.0,0,4,0,3,20260330,2026,1,14,Monday,March,0.0,In stock,No promo
2026-03-30 05:00:00,1,101,4,4.0,58,0,12.695802295012388,38.0,41.44499735197288,0,5,0,3,20260330,2026,1,14,Monday,March,-3.44499735197288,In stock,No promo
2026-03-30 06:00:00,1,101,22,22.0,54,0,10.55656631596064,34.0,35.49782078131617,1,6,0,3,20260330,2026,1,14,Monday,March,-1.4978207813161717,In stock,Promo
2026-03-30 07:00:00,1,101,17,17.0,32,0,13.428126425629364,40.0,41.93342671998861,0,7,0,3,20260330,2026,1,14,Monday,March,-1.93342671998861,In stock,No promo
2026-03-30 08:00:00,1,101,15,15.0,15,0,9.150022205979514,34.0,40.92122305228056,1,8,0,3,20260330,2026,1,14,Monday,March,-6.92122305228056,In stock,Promo
2026-03-30 09:00:00,1,101,0,2.5,0,1,9.071555656417972,40.0,39.8852322076647,0,9,0,3,20260330,2026,1,14,Monday,March,0.1147677923353001,Stock-out,No promo
2026-03-30 10:00:00,1,101,0,2.5,0,1,13.94559786230944,34.0,34.0,1,10,0,3,20260330,2026,1,14,Monday,March,0.0,Stock-out,Promo
2026-03-30 11:00:00,1,101,0,2.5,0,1,13.57949268858582,40.0,35.776711373420454,0,11,0,3,20260330,2026,1,14,Monday,March,4.223288626579546,Stock-out,No promo
2026-03-30 12:00:00,1,101,0,2.5,0,1,14.836725993902098,40.0,38.49541380617281,0,12,0,3,20260330,2026,1,14,Monday,March,1.504586193827187,Stock-out,No promo
2026-03-30 13:00:00,1,101,0,2.5,0,1,19.524225665988187,34.0,41.607549107360505,1,13,0,3,20260330,2026,1,14,Monday,March,-7.607549107360505,Stock-out,Promo
2026-03-30 14:00:00,1,101,0,2.5,0,1,11.381697074318987,38.0,35.01558581741979,0,14,0,3,20260330,2026,1,14,Monday,March,2.9844141825802097,Stock-out,No promo
2026-03-30 15:00:00,1,101,0,2.5,0,1,14.949453366604615,45.0,43.444018884392285,0,15,0,3,20260330,2026,1,14,Monday,March,1.5559811156077146,Stock-out,No promo
2026-03-30 16:00:00,1,101,0,2.5,0,1,9.105701976250632,40.0,41.19835910001723,0,16,0,3,20260330,2026,1,14,Monday,March,-1.1983591000172282,Stock-out,No promo
2026-03-30 17:00:00,1,101,0,2.5,0,1,9.74555199971586,40.0,40.0,0,17,0,3,20260330,2026,1,14,Monday,March,0.0,Stock-out,No promo
2026-03-30 18:00:00,1,101,0,2.5,0,1,9.453296289844706,40.0,41.31329695070487,0,18,0,3,20260330,2026,1,14,Monday,March,-1.313296950704867,Stock-out,No promo
2026-03-30 19:00:00,1,101,0,2.5,0,1,14.158018696351125,45.0,45.74619750327841,0,19,0,3,20260330,2026,1,14,Monday,March,-0.7461975032784096,Stock-out,No promo
2026-03-30 20:00:00,1,101,0,2.5,0,1,10.531128631793264,38.25,40.8750110597911,1,20,0,3,20260330,2026,1,14,Monday,March,-2.625011059791099,Stock-out,Promo
2026-03-30 21:00:00,1,101,0,2.5,0,1,9.240581740512525,38.0,35.881273341104894,0,21,0,3,20260330,2026,1,14,Monday,March,2.118726658895106,Stock-out,No promo
2026-03-30 22:00:00,1,101,0,2.5,0,1,8.284178325015734,40.0,38.80196946757564,0,22,0,3,20260330,2026,1,14,Monday,March,1.1980305324243616,Stock-out,No promo
2026-03-30 23:00:00,1,101,0,2.5,0,1,6.794697683981088,40.0,41.95752727999102,0,23,0,3,20260330,2026,1,14,Monday,March,-1.9575272799910195,Stock-out,No promo
2026-03-31 00:00:00,1,101,0,2.5,0,1,5.6994042466391495,40.0,38.47344564682703,0,0,1,3,20260331,2026,1,14,Tuesday,March,1.526554353172969,Stock-out,No promo
2026-03-31 01:00:00,1,101,0,2.5,0,1,2.5480947922155925,40.0,37.50460489269714,0,1,1,3,20260331,2026,1,14,Tuesday,March,2.495395107302862,Stock-out,No promo
2026-03-31 02:00:00,1,101,0,2.5,0,1,6.720544115251305,45.0,42.431936497278144,0,2,1,3,20260331,2026,1,14,Tuesday,March,2.5680635027218557,Stock-out,No promo
2026-03-31 03:00:00,1,101,0,2.5,0,1,2.320982994932219,40.0,37.8502369012698,0,3,1,3,20260331,2026,1,14,Tuesday,March,2.1497630987301974,Stock-out,No promo
2026-03-31 04:00:00,1,101,6,6.0,120,0,8.884618347939591,45.0,37.26495688480372,0,4,1,3,20260331,2026,1,14,Tuesday,March,7.735043115196277,In stock,No promo
2026-03-31 05:00:00,1,101,9,9.0,114,0,4.020048014654842,34.0,39.68245520049164,1,5,1,3,20260331,2026,1,14,Tuesday,March,-5.682455200491638,In stock,Promo
2026-03-31 06:00:00,1,101,4,4.0,105,0,9.962086252219462,40.0,40.0,0,6,1,3,20260331,2026,1,14,Tuesday,March,0.0,In stock,No promo
2026-03-31 07:00:00,1,101,5,5.0,101,0,8.703806266429371,40.0,40.0,0,7,1,3,20260331,2026,1,14,Tuesday,March,0.0,In stock,No promo
2026-03-31 08:00:00,1,101,6,6.0,96,0,11.412023859187864,45.0,38.25605145879546,0,8,1,3,20260331,2026,1,14,Tuesday,March,6.743948541204539,In stock,No promo
2026-03-31 09:00:00,1,101,16,16.0,90,0,13.69707802682843,40.0,42.80843788630752,0,9,1,3,20260331,2026,1,14,Tuesday,March,-2.808437886307523,In stock,No promo
2026-03-31 10:00:00,1,101,37,37.0,74,0,13.98799588526632,32.3,40.5002634264606,1,10,1,3,20260331,2026,1,14,Tuesday,March,-8.200263426460602,In stock,Promo
2026-03-31 11:00:00,1,101,13,13.0,37,0,13.908477964688856,40.0,40.0,0,11,1,3,20260331,2026,1,14,Tuesday,March,0.0,In stock,No promo
2026-03-31 12:00:00,1,101,18,18.0,24,0,13.899608095231748,38.0,37.69920291605811,0,12,1,3,20260331,2026,1,14,Tuesday,March,0.3007970839418874,In stock,No promo
2026-03-31 13:00:00,1,101,6,6.0,6,0,10.30124406375571,40.0,40.1560425523061,0,13,1,3,20260331,2026,1,14,Tuesday,March,-0.1560425523060971,In stock,No promo
2026-03-31 14:00:00,1,101,0,5.0,0,1,13.42081834944624,40.0,42.61342999276484,0,14,1,3,20260331,2026,1,14,Tuesday,March,-2.613429992764843,Stock-out,No promo
2026-03-31 15:00:00,1,101,0,5.0,0,1,11.664916347785065,40.0,39.8922972438781,0,15,1,3,20260331,2026,1,14,Tuesday,March,0.10770275612190261,Stock-out,No promo
2026-03-31 16:00:00,1,101,0,5.0,0,1,15.750862127547684,45.0,42.10361046121273,0,16,1,3,20260331,2026,1,14,Tuesday,March,2.8963895387872682,Stock-out,No promo
2026-03-31 17:00:00,1,101,0,5.0,0,1,11.934118655944756,40.0,43.14319619129703,0,17,1,3,20260331,2026,1,14,Tuesday,March,-3.1431961912970294,Stock-out,No promo
2026-03-31 18:00:00,1,101,0,5.0,0,1,12.21720795262633,40.0,45.56282370324453,0,18,1,3,20260331,2026,1,14,Tuesday,March,-5.562823703244533,Stock-out,No promo
2026-03-31 19:00:00,1,101,0,5.0,0,1,12.074124394524556,40.0,43.44950605132146,0,19,1,3,20260331,2026,1,14,Tuesday,March,-3.449506051321457,Stock-out,No promo
2026-03-31 20:00:00,1,101,0,5.0,0,1,9.705424779790084,38.0,38.0,0,20,1,3,20260331,2026,1,14,Tuesday,March,0.0,Stock-out,No promo
2026-03-31 21:00:00,1,101,0,5.0,0,1,8.253609496485186,38.0,39.10554430889336,0,21,1,3,20260331,2026,1,14,Tuesday,March,-1.1055443088933572,Stock-out,No promo
2026-03-31 22:00:00,1,101,0,5.0,0,1,9.533455296625837,40.0,41.02307077672039,0,22,1,3,20260331,2026,1,14,Tuesday,March,-1.0230707767203882,Stock-out,No promo
2026-03-31 23:00:00,1,101,0,5.0,0,1,5.517990221420177,40.0,39.02572656392019,0,23,1,3,20260331,2026,1,14,Tuesday,March,0.9742734360798124,Stock-out,No promo
2026-04-01 00:00:00,1,101,0,5.0,0,1,8.13430160569025,34.0,32.525544114257144,1,0,2,4,20260401,2026,2,14,Wednesday,April,1.4744558857428558,Stock-out,Promo
2026-04-01 01:00:00,1,101,0,5.0,0,1,5.035704517461669,40.0,39.55965613998044,0,1,2,4,20260401,2026,2,14,Wednesday,April,0.44034386001955994,Stock-out,No promo
2026-04-01 02:00:00,1,101,0,5.0,0,1,6.401857382558322,40.0,41.16392489699986,0,2,2,4,20260401,2026,2,14,Wednesday,April,-1.163924896999859,Stock-out,No promo
2026-04-01 03:00:00,1,101,0,5.0,0,1,7.292101441176236,40.0,44.31914867665458,0,3,2,4,20260401,2026,2,14,Wednesday,April,-4.319148676654578,Stock-out,No promo
2026-04-01 04:00:00,1,101,0,5.0,0,1,8.292233781287036,40.0,40.02942651964776,0,4,2,4,20260401,2026,2,14,Wednesday,April,-0.029426519647756777,Stock-out,No promo
2026-04-01 05:00:00,1,101,0,4.75,0,1,11.863053141780057,45.0,42.28063756011742,0,5,2,4,20260401,2026,2,14,Wednesday,April,2.7193624398825804,Stock-out,No promo
2026-04-01 06:00:00,1,101,0,4.375,0,1,7.601545169299683,38.0,38.0,0,6,2,4,20260401,2026,2,14,Wednesday,April,0.0,Stock-out,No promo
2026-04-01 07:00:00,1,101,0,4.208333333333333,0,1,12.924753250183237,40.0,38.26166605388615,0,7,2,4,20260401,2026,2,14,Wednesday,April,1.7383339461138476,Stock-out,No promo
2026-04-01 08:00:00,1,101,9,9.0,120,0,12.72874892162718,40.0,38.79457260482703,0,8,2,4,20260401,2026,2,14,Wednesday,April,1.2054273951729684,In stock,No promo
2026-04-01 09:00:00,1,101,10,10.0,111,0,13.308440895474574,45.0,39.8798964822772,0,9,2,4,20260401,2026,2,14,Wednesday,April,5.1201035177227965,In stock,No promo
2026-04-01 10:00:00,1,101,19,19.0,101,0,15.205198668868668,34.0,32.41132839751752,1,10,2,4,20260401,2026,2,14,Wednesday,April,1.5886716024824779,In stock,Promo
2026-04-01 11:00:00,1,101,39,39.0,82,0,19.132803303726387,34.0,38.89363625889035,1,11,2,4,20260401,2026,2,14,Wednesday,April,-4.8936362588903535,In stock,Promo
2026-04-01 12:00:00,1,101,18,18.0,43,0,18.8118064175898,45.0,40.59245514592314,0,12,2,4,20260401,2026,2,14,Wednesday,April,4.4075448540768605,In stock,No promo
2026-04-01 13:00:00,1,101,25,25.0,25,0,19.562222470043675,34.0,34.0,1,13,2,4,20260401,2026,2,14,Wednesday,April,0.0,In stock,Promo
2026-04-01 14:00:00,1,101,0,5.0,0,1,12.246185984773254,40.0,41.58256348844623,0,14,2,4,20260401,2026,2,14,Wednesday,April,-1.5825634884462332,Stock-out,No promo
2026-04-01 15:00:00,1,101,0,5.0,0,1,13.063221281201402,38.25,36.6251111390356,1,15,2,4,20260401,2026,2,14,Wednesday,April,1.624888860964397,Stock-out,Promo
2026-04-01 16:00:00,1,101,0,5.0,0,1,12.002430695134834,38.0,39.57090384663482,0,16,2,4,20260401,2026,2,14,Wednesday,April,-1.5709038466348204,Stock-out,No promo
2026-04-01 17:00:00,1,101,0,5.0,0,1,7.002928282787166,45.0,34.48259657648377,0,17,2,4,20260401,2026,2,14,Wednesday,April,10.517403423516228,Stock-out,No promo
2026-04-01 18:00:00,1,101,0,5.0,0,1,10.961858458028653,40.0,37.13781951823524,0,18,2,4,20260401,2026,2,14,Wednesday,April,2.86218048176476,Stock-out,No promo
2026-04-01 19:00:00,1,101,0,5.0,0,1,12.303176341832692,40.0,38.76100087004869,0,19,2,4,20260401,2026,2,14,Wednesday,April,1.23899912995131,Stock-out,No promo
2026-04-01 20:00:00,1,101,0,5.0,0,1,4.194632154653611,34.0,43.367756755071085,1,20,2,4,20260401,2026,2,14,Wednesday,April,-9.367756755071085,Stock-out,Promo
2026-04-01 21:00:00,1,101,0,5.0,0,1,6.702802737139586,45.0,45.58615225270009,0,21,2,4,20260401,2026,2,14,Wednesday,April,-0.5861522527000886,Stock-out,No promo
2026-04-01 22:00:00,1,101,0,5.0,0,1,7.638760009042108,34.0,40.494156612743865,1,22,2,4,20260401,2026,2,14,Wednesday,April,-6.494156612743865,Stock-out,Promo
2026-04-01 23:00:00,1,101,0,5.0,0,1,11.398305321682516,45.0,43.17943178888716,0,23,2,4,20260401,2026,2,14,Wednesday,April,1.8205682111128425,Stock-out,No promo
2026-04-02 00:00:00,1,101,0,5.0,0,1,4.606250363098761,45.0,32.92314389746793,0,0,3,4,20260402,2026,2,14,Thursday,April,12.07685610253207,Stock-out,No promo
2026-04-02 01:00:00,1,101,0,5.0,0,1,10.63603388158127,40.0,41.719560366780165,0,1,3,4,20260402,2026,2,14,Thursday,April,-1.7195603667801649,Stock-out,No promo
2026-04-02 02:00:00,1,101,0,5.0,0,1,5.683464908672623,38.25,33.9452652033576,1,2,3,4,20260402,2026,2,14,Thursday,April,4.3047347966424,Stock-out,Promo
2026-04-02 03:00:00,1,101,0,5.0,0,1,9.830351539424118,38.0,35.32268093361211,0,3,3,4,20260402,2026,2,14,Thursday,April,2.677319066387888,Stock-out,No promo
2026-04-02 04:00:00,1,101,3,3.0,120,0,10.988257557736205,40.0,42.84627298168669,0,4,3,4,20260402,2026,2,14,Thursday,April,-2.8462729816866883,In stock,No promo
2026-04-02 05:00:00,1,101,6,6.0,117,0,7.6937085360969055,40.0,39.66014191891779,0,5,3,4,20260402,2026,2,14,Thursday,April,0.3398580810822125,In stock,No promo
2026-04-02 06:00:00,1,101,4,4.0,111,0,8.346782225850456,40.0,40.0,0,6,3,4,20260402,2026,2,14,Thursday,April,0.0,In stock,No promo
2026-04-02 07:00:00,1,101,33,33.0,107,0,13.723258566569593,34.0,32.96410519360999,1,7,3,4,20260402,2026,2,14,Thursday,April,1.0358948063900115,In stock,Promo
2026-04-02 08:00:00,1,101,9,9.0,74,0,12.13038078637143,40.0,38.81914159405956,0,8,3,4,20260402,2026,2,14,Thursday,April,1.180858405940441,In stock,No promo
2026-04-02 09:00:00,1,101,9,9.0,65,0,14.884750741922382,40.0,41.45707647859114,0,9,3,4,20260402,2026,2,14,Thursday,April,-1.4570764785911408,In stock,No promo
2026-04-02 10:00:00,1,101,14,14.0,56,0,12.810902897397389,40.0,35.85848088406112,0,10,3,4,20260402,2026,2,14,Thursday,April,4.141519115938877,In stock,No promo
2026-04-02 11:00:00,1,101,9,9.0,42,0,15.208825694951605,45.0,38.27050197920477,0,11,3,4,20260402,2026,2,14,Thursday,April,6.7294980207952335,In stock,No promo
2026-04-02 12:00:00,1,101,33,33.0,33,0,15.644895502187886,34.0,34.0,1,12,3,4,20260402,2026,2,14,Thursday,April,0.0,In stock,Promo
2026-04-02 13:00:00,1,101,0,6.041666666666667,0,1,14.621644641294893,45.0,45.0,0,13,3,4,20260402,2026,2,14,Thursday,April,0.0,Stock-out,No promo
2026-04-02 14:00:00,1,101,0,5.0,0,1,18.23451938564349,40.0,40.0,0,14,3,4,20260402,2026,2,14,Thursday,April,0.0,Stock-out,No promo
2026-04-02 15:00:00,1,101,0,5.0,0,1,7.9073259950053885,38.25,40.66160118011612,1,15,3,4,20260402,2026,2,14,Thursday,April,-2.411601180116122,Stock-out,Promo
2026-04-02 16:00:00,1,101,0,5.0,0,1,11.138876595584955,40.0,40.50888299884964,0,16,3,4,20260402,2026,2,14,Thursday,April,-0.5088829988496428,Stock-out,No promo
2026-04-02 17:00:00,1,101,0,5.0,0,1,11.47581692313329,40.0,45.66278335232053,0,17,3,4,20260402,2026,2,14,Thursday,April,-5.662783352320531,Stock-out,No promo
2026-04-02 18:00:00,1,101,0,5.0,0,1,15.126679942587014,40.0,39.42365162862053,0,18,3,4,20260402,2026,2,14,Thursday,April,0.576348371379467,Stock-out,No promo
2026-04-02 19:00:00,1,101,0,5.0,0,1,7.568289481048215,40.0,40.42158338429505,0,19,3,4,20260402,2026,2,14,Thursday,April,-0.4215833842950474,Stock-out,No promo
2026-04-02 20:00:00,1,101,0,5.0,0,1,10.36388256269922,38.0,42.9979018389941,0,20,3,4,20260402,2026,2,14,Thursday,April,-4.997901838994103,Stock-out,No promo
2026-04-02 21:00:00,1,101,0,5.0,0,1,8.661907591625155,40.0,42.10862409630951,0,21,3,4,20260402,2026,2,14,Thursday,April,-2.108624096309512,Stock-out,No promo
2026-04-02 22:00:00,1,101,0,5.0,0,1,9.632087843925694,38.25,40.42474655326842,1,22,3,4,20260402,2026,2,14,Thursday,April,-2.1747465532684203,Stock-out,Promo
2026-04-02 23:00:00,1,101,0,5.0,0,1,9.155307028851558,40.0,40.79190648361672,0,23,3,4,20260402,2026,2,14,Thursday,April,-0.7919064836167209,Stock-out,No promo
2026-04-03 00:00:00,1,101,0,5.0,0,1,8.350089256817327,40.0,40.83062643657201,0,0,4,4,20260403,2026,2,14,Friday,April,-0.8306264365720111,Stock-out,No promo
2026-04-03 01:00:00,1,101,0,5.0,0,1,7.105374896523784,40.0,40.0,0,1,4,4,20260403,2026,2,14,Friday,April,0.0,Stock-out,No promo
2026-04-03 02:00:00,1,101,0,5.0,0,1,8.705546405696067,45.0,37.82723763222992,0,2,4,4,20260403,2026,2,14,Friday,April,7.172762367770083,Stock-out,No promo
2026-04-03 03:00:00,1,101,0,5.0,0,1,10.893195280440011,40.0,40.16561467495243,0,3,4,4,20260403,2026,2,14,Friday,April,-0.16561467495242965,Stock-out,No promo
2026-04-03 04:00:00,1,101,19,19.0,120,0,11.885045906733977,38.25,42.03834997821213,1,4,4,4,20260403,2026,2,14,Friday,April,-3.788349978212132,In stock,Promo
2026-04-03 05:00:00,1,101,3,3.0,101,0,9.040409056926766,40.0,36.27467172538792,0,5,4,4,20260403,2026,2,14,Friday,April,3.7253282746120817,In stock,No promo
2026-04-03 06:00:00,1,101,11,11.0,98,0,12.327444786198727,45.0,45.0,0,6,4,4,20260403,2026,2,14,Friday,April,0.0,In stock,No promo
2026-04-03 07:00:00,1,101,8,8.0,87,0,10.685281337528114,40.0,41.63916426357217,0,7,4,4,20260403,2026,2,14,Friday,April,-1.6391642635721695,In stock,No promo
2026-04-03 08:00:00,1,101,4,4.0,79,0,16.10354703598606,45.0,45.0,0,8,4,4,20260403,2026,2,14,Friday,April,0.0,In stock,No promo
2026-04-03 09:00:00,1,101,9,9.0,75,0,10.324601543711148,40.0,39.75877941141967,0,9,4,4,20260403,2026,2,14,Friday,April,0.24122058858033313,In stock,No promo
2026-04-03 10:00:00,1,101,14,14.0,66,0,17.998599686992804,38.0,39.02963529194501,0,10,4,4,20260403,2026,2,14,Friday,April,-1.029635291945013,In stock,No promo
2026-04-03 11:00:00,1,101,8,8.0,52,0,15.354237951594827,45.0,31.37613177948939,0,11,4,4,20260403,2026,2,14,Friday,April,13.623868220510609,In stock,No promo
2026-04-03 12:00:00,1,101,17,17.0,44,0,19.550434596863912,40.0,40.78822534245593,0,12,4,4,20260403,2026,2,14,Friday,April,-0.7882253424559309,In stock,No promo
2026-04-03 13:00:00,1,101,16,16.0,27,0,16.880109776710704,40.0,37.662467006489386,0,13,4,4,20260403,2026,2,14,Friday,April,2.3375329935106137,In stock,No promo
2026-04-03 14:00:00,1,101,11,11.0,11,0,13.422299643514366,38.0,42.74020343214603,0,14,4,4,20260403,2026,2,14,Friday,April,-4.740203432146032,In stock,No promo
2026-04-03 15:00:00,1,101,0,5.0,0,1,12.88968726143044,40.0,40.0,0,15,4,4,20260403,2026,2,14,Friday,April,0.0,Stock-out,No promo
2026-04-03 16:00:00,1,101,0,5.0,0,1,14.306389953734769,45.0,44.24899414381956,0,16,4,4,20260403,2026,2,14,Friday,April,0.7510058561804414,Stock-out,No promo
2026-04-03 17:00:00,1,101,0,5.0,0,1,16.049661647516974,40.0,40.0,0,17,4,4,20260403,2026,2,14,Friday,April,0.0,Stock-out,No promo
2026-04-03 18:00:00,1,101,0,5.0,0,1,10.845704484830485,45.0,42.12190046987388,0,18,4,4,20260403,2026,2,14,Friday,April,2.8780995301261214,Stock-out,No promo
2026-04-03 19:00:00,1,101,0,5.0,0,1,7.139457144062416,40.0,36.52088502834312,0,19,4,4,20260403,2026,2,14,Friday,April,3.4791149716568768,Stock-out,No promo
2026-04-03 20:00:00,1,101,0,5.0,0,1,7.656743606805751,45.0,33.140407585177286,0,20,4,4,20260403,2026,2,14,Friday,April,11.859592414822714,Stock-out,No promo
2026-04-03 21:00:00,1,101,0,5.0,0,1,10.96374372603044,45.0,45.0,0,21,4,4,20260403,2026,2,14,Friday,April,0.0,Stock-out,No promo
2026-04-03 22:00:00,1,101,0,5.0,0,1,5.738262420104425,40.0,39.476157448829234,0,22,4,4,20260403,2026,2,14,Friday,April,0.5238425511707661,Stock-out,No promo
2026-04-03 23:00:00,1,101,0,5.0,0,1,6.118129862845612,40.0,39.05523964476611,0,23,4,4,20260403,2026,2,14,Friday,April,0.944760355233889,Stock-out,No promo
2026-04-04 00:00:00,1,101,0,5.0,0,1,2.6613680389897008,38.0,41.936363006581686,0,0,5,4,20260404,2026,2,14,Saturday,April,-3.9363630065816864,Stock-out,No promo
2026-04-04 01:00:00,1,101,0,5.0,0,1,2.0105169026342846,45.0,45.593468844111584,0,1,5,4,20260404,2026,2,14,Saturday,April,-0.5934688441115838,Stock-out,No promo
2026-04-04 02:00:00,1,101,0,5.0,0,1,7.442867534598527,40.0,43.06544211341317,0,2,5,4,20260404,2026,2,14,Saturday,April,-3.0654421134131695,Stock-out,No promo
2026-04-04 03:00:00,1,101,0,5.0,0,1,10.12310605294564,40.0,40.03315461185041,0,3,5,4,20260404,2026,2,14,Saturday,April,-0.03315461185040647,Stock-out,No promo
2026-04-04 04:00:00,1,101,6,6.0,200,0,9.566033230256354,40.0,41.18266313220003,0,4,5,4,20260404,2026,2,14,Saturday,April,-1.1826631322000267,In stock,No promo
2026-04-04 05:00:00,1,101,0,0.0,194,0,10.266983610363578,45.0,38.58298329063756,0,5,5,4,20260404,2026,2,14,Saturday,April,6.417016709362443,In stock,No promo
2026-04-04 06:00:00,1,101,8,8.0,194,0,14.451036216727625,45.0,39.76455659972585,0,6,5,4,20260404,2026,2,14,Saturday,April,5.23544340027415,In stock,No promo
2026-04-04 07:00:00,1,101,9,9.0,186,0,11.57874173425923,45.0,45.0,0,7,5,4,20260404,2026,2,14,Saturday,April,0.0,In stock,No promo
2026-04-04 08:00:00,1,101,10,10.0,177,0,12.233647968478577,40.0,43.73779020495941,0,8,5,4,20260404,2026,2,14,Saturday,April,-3.73779020495941,In stock,No promo
2026-04-04 09:00:00,1,101,14,14.0,167,0,15.01426544186394,45.0,42.289720243241526,0,9,5,4,20260404,2026,2,14,Saturday,April,2.7102797567584744,In stock,No promo
2026-04-04 10:00:00,1,101,28,28.0,153,0,15.233063687141303,40.0,48.00265012636852,0,10,5,4,20260404,2026,2,14,Saturday,April,-8.002650126368522,In stock,No promo
2026-04-04 11:00:00,1,101,13,13.0,125,0,11.428727419274628,40.0,40.0,0,11,5,4,20260404,2026,2,14,Saturday,April,0.0,In stock,No promo
2026-04-04 12:00:00,1,101,47,47.0,112,0,17.41556424464355,40.0,37.02842199354776,0,12,5,4,20260404,2026,2,14,Saturday,April,2.9715780064522406,In stock,No promo
2026-04-04 13:00:00,1,101,10,10.0,65,0,18.039451182120576,45.0,34.18041265698037,0,13,5,4,20260404,2026,2,14,Saturday,April,10.819587343019627,In stock,No promo
2026-04-04 14:00:00,1,101,19,19.0,55,0,17.052303963892125,45.0,44.65595466233068,0,14,5,4,20260404,2026,2,14,Saturday,April,0.3440453376693213,In stock,No promo
2026-04-04 15:00:00,1,101,6,6.0,36,0,10.205525132393769,45.0,33.41410168981242,0,15,5,4,20260404,2026,2,14,Saturday,April,11.58589831018758,In stock,No promo
2026-04-04 16:00:00,1,101,14,14.0,30,0,11.75507978057125,45.0,42.5208908837611,0,16,5,4,20260404,2026,2,14,Saturday,April,2.4791091162389023,In stock,No promo
2026-04-04 17:00:00,1,101,13,13.0,16,0,10.26261121472112,38.0,42.59787556645158,0,17,5,4,20260404,2026,2,14,Saturday,April,-4.597875566451577,In stock,No promo
2026-04-04 18:00:00,1,101,3,3.0,3,0,11.4512939367655,40.0,43.620897143758,0,18,5,4,20260404,2026,2,14,Saturday,April,-3.6208971437580004,In stock,No promo
2026-04-04 19:00:00,1,101,0,8.333333333333334,0,1,14.18645498612406,40.0,40.81123668168572,0,19,5,4,20260404,2026,2,14,Saturday,April,-0.8112366816857204,Stock-out,No promo
2026-04-04 20:00:00,1,101,0,8.333333333333334,0,1,9.971350263651852,40.0,40.79131395854029,0,20,5,4,20260404,2026,2,14,Saturday,April,-0.7913139585402931,Stock-out,No promo
2026-04-04 21:00:00,1,101,0,8.333333333333334,0,1,7.826770695331505,40.0,42.20563648878523,0,21,5,4,20260404,2026,2,14,Saturday,April,-2.205636488785231,Stock-out,No promo
2026-04-04 22:00:00,1,101,0,8.333333333333334,0,1,6.934467306586351,40.0,37.405119204303325,0,22,5,4,20260404,2026,2,14,Saturday,April,2.5948807956966746,Stock-out,No promo
2026-04-04 23:00:00,1,101,0,8.333333333333334,0,1,8.043264164087258,40.0,40.45433762092666,0,23,5,4,20260404,2026,2,14,Saturday,April,-0.4543376209266583,Stock-out,No promo
2026-04-05 00:00:00,1,101,0,8.333333333333334,0,1,6.914217186657512,34.0,39.69831463733269,1,0,6,4,20260405,2026,2,14,Sunday,April,-5.698314637332693,Stock-out,Promo
2026-04-05 01:00:00,1,101,0,8.333333333333334,0,1,7.322411387092448,45.0,45.0,0,1,6,4,20260405,2026,2,14,Sunday,April,0.0,Stock-out,No promo
2026-04-05 02:00:00,1,101,0,8.333333333333334,0,1,7.911366529022748,38.0,38.0,0,2,6,4,20260405,2026,2,14,Sunday,April,0.0,Stock-out,No promo
2026-04-05 03:00:00,1,101,0,8.333333333333334,0,1,7.816081635935935,40.0,40.0486865595379,0,3,6,4,20260405,2026,2,14,Sunday,April,-0.04868655953789869,Stock-out,No promo
2026-04-05 04:00:00,1,101,0,0.0,120,0,12.532628854728738,40.0,39.379787327848646,0,4,6,4,20260405,2026,2,14,Sunday,April,0.6202126721513537,In stock,No promo
